game_id,event_id,period_id,team_id,player_id,type_id,timestamp,minute,second,outcome,start_x,start_y,end_x,end_y,qualifiers,related_player_id,touch,goal,shot,type_name
1734996,2609530807,1,52,39722.0,1,2023-10-28 15:17:17,2,17,False,40.1,84.0,65.3,79.6,"{213: '6.17', 212: '26.6', 1: True, 56: 'Left', 141: '79.6', 178: True, 140: '65.3'}",,True,False,False,pass
1734996,2609530763,1,65,130331.0,44,2023-10-28 15:17:20,2,20,True,36.2,19.8,36.2,19.8,"{285: True, 233: '34', 56: 'Back'}",,False,False,False,aerial
1734996,2609530833,1,52,347862.0,44,2023-10-28 15:17:20,2,20,False,63.8,80.2,63.8,80.2,"{286: True, 56: 'Left', 233: '25'}",,False,False,False,aerial
1734996,2609530855,1,65,130331.0,1,2023-10-28 15:17:20,2,20,True,37.5,19.2,52.2,12.9,"{213: '6.01', 141: '12.9', 140: '52.2', 3: True, 212: '16.0', 56: 'Right'}",,True,False,False,pass
1734996,2609530915,1,65,128967.0,1,2023-10-28 15:17:21,2,21,False,52.2,12.9,47.4,32.4,"{141: '32.4', 56: 'Back', 212: '14.2', 3: True, 213: '1.93', 140: '47.4'}",,True,False,False,pass
1734996,2609531051,1,52,344644.0,1,2023-10-28 15:17:24,2,24,False,56.4,68.2,72.4,100.0,"{141: '100.0', 212: '27.7', 3: True, 56: 'Left', 213: '0.92', 140: '72.4'}",,True,False,False,pass
1734996,2609531897,1,65,384711.0,1,2023-10-28 15:17:45,2,45,True,31.3,0.0,44.4,4.6,"{141: '4.6', 212: '14.2', 56: 'Back', 140: '44.4', 107: True, 213: '0.24'}",,True,False,False,pass
1734996,2609531929,1,65,128967.0,1,2023-10-28 15:17:46,2,46,False,43.2,4.6,45.9,6.4,"{140: '45.9', 56: 'Back', 213: '0.41', 212: '3.1', 178: True, 141: '6.4'}",,True,False,False,pass
1734996,2609780113,1,52,296337.0,61,2023-10-28 15:17:46,2,46,True,55.0,93.6,55.0,93.6,"{56: 'Left', 21: True, 178: True}",,True,False,False,ball touch
1734996,2609531889,1,52,31772.0,49,2023-10-28 15:17:47,2,47,True,55.3,90.6,55.3,90.6,{},,False,False,False,ball recovery
1734996,2609531951,1,52,31772.0,1,2023-10-28 15:17:47,2,47,True,55.3,90.6,46.9,90.6,"{56: 'Back', 213: '3.14', 140: '46.9', 212: '8.8', 178: True, 141: '90.6'}",,True,False,False,pass
1734996,2609531969,1,52,39722.0,1,2023-10-28 15:17:48,2,48,False,46.3,89.6,67.0,83.9,"{155: True, 56: 'Left', 213: '6.11', 141: '83.9', 140: '67.0', 178: True, 212: '22.1'}",,True,False,False,pass
1734996,2609531997,1,65,130331.0,49,2023-10-28 15:17:49,2,49,True,31.6,12.5,31.6,12.5,{},,False,False,False,ball recovery
1734996,2609532027,1,65,130331.0,1,2023-10-28 15:17:50,2,50,False,31.6,12.5,33.0,10.7,"{212: '1.9', 141: '10.7', 233: '40', 213: '5.59', 286: True, 178: True, 140: '33.0', 56: 'Back'}",,True,False,False,pass
1734996,2609532053,1,52,379868.0,74,2023-10-28 15:17:50,2,50,True,64.7,85.8,64.7,85.8,"{178: True, 233: '32', 285: True, 56: 'Left'}",,True,False,False,blocked pass
