,situation.OpenPlay.shots,situation.OpenPlay.goals,situation.OpenPlay.xG,situation.OpenPlay.against.shots,situation.OpenPlay.against.goals,situation.OpenPlay.against.xG,situation.FromCorner.shots,situation.FromCorner.goals,situation.FromCorner.xG,situation.FromCorner.against.shots,situation.FromCorner.against.goals,situation.FromCorner.against.xG,situation.DirectFreekick.shots,situation.DirectFreekick.goals,situation.DirectFreekick.xG,situation.DirectFreekick.against.shots,situation.DirectFreekick.against.goals,situation.DirectFreekick.against.xG,situation.SetPiece.shots,situation.SetPiece.goals,situation.SetPiece.xG,situation.SetPiece.against.shots,situation.SetPiece.against.goals,situation.SetPiece.against.xG,situation.Penalty.shots,situation.Penalty.goals,situation.Penalty.xG,situation.Penalty.against.shots,situation.Penalty.against.goals,situation.Penalty.against.xG,formation.4-3-3.stat,formation.4-3-3.time,formation.4-3-3.shots,formation.4-3-3.goals,formation.4-3-3.xG,formation.4-3-3.against.shots,formation.4-3-3.against.goals,formation.4-3-3.against.xG,formation.4-4-2.stat,formation.4-4-2.time,formation.4-4-2.shots,formation.4-4-2.goals,formation.4-4-2.xG,formation.4-4-2.against.shots,formation.4-4-2.against.goals,formation.4-4-2.against.xG,formation.4-2-3-1.stat,formation.4-2-3-1.time,formation.4-2-3-1.shots,formation.4-2-3-1.goals,formation.4-2-3-1.xG,formation.4-2-3-1.against.shots,formation.4-2-3-1.against.goals,formation.4-2-3-1.against.xG,gameState.Goal diff 0.stat,gameState.Goal diff 0.time,gameState.Goal diff 0.shots,gameState.Goal diff 0.goals,gameState.Goal diff 0.xG,gameState.Goal diff 0.against.shots,gameState.Goal diff 0.against.goals,gameState.Goal diff 0.against.xG,gameState.Goal diff > +1.stat,gameState.Goal diff > +1.time,gameState.Goal diff > +1.shots,gameState.Goal diff > +1.goals,gameState.Goal diff > +1.xG,gameState.Goal diff > +1.against.shots,gameState.Goal diff > +1.against.goals,gameState.Goal diff > +1.against.xG,gameState.Goal diff +1.stat,gameState.Goal diff +1.time,gameState.Goal diff +1.shots,gameState.Goal diff +1.goals,gameState.Goal diff +1.xG,gameState.Goal diff +1.against.shots,gameState.Goal diff +1.against.goals,gameState.Goal diff +1.against.xG,gameState.Goal diff -1.stat,gameState.Goal diff -1.time,gameState.Goal diff -1.shots,gameState.Goal diff -1.goals,gameState.Goal diff -1.xG,gameState.Goal diff -1.against.shots,gameState.Goal diff -1.against.goals,gameState.Goal diff -1.against.xG,gameState.Goal diff < -1.stat,gameState.Goal diff < -1.time,gameState.Goal diff < -1.shots,gameState.Goal diff < -1.goals,gameState.Goal diff < -1.xG,gameState.Goal diff < -1.against.shots,gameState.Goal diff < -1.against.goals,gameState.Goal diff < -1.against.xG,timing.1-15.stat,timing.1-15.shots,timing.1-15.goals,timing.1-15.xG,timing.1-15.against.shots,timing.1-15.against.goals,timing.1-15.against.xG,timing.16-30.stat,timing.16-30.shots,timing.16-30.goals,timing.16-30.xG,timing.16-30.against.shots,timing.16-30.against.goals,timing.16-30.against.xG,timing.31-45.stat,timing.31-45.shots,timing.31-45.goals,timing.31-45.xG,timing.31-45.against.shots,timing.31-45.against.goals,timing.31-45.against.xG,timing.46-60.stat,timing.46-60.shots,timing.46-60.goals,timing.46-60.xG,timing.46-60.against.shots,timing.46-60.against.goals,timing.46-60.against.xG,timing.61-75.stat,timing.61-75.shots,timing.61-75.goals,timing.61-75.xG,timing.61-75.against.shots,timing.61-75.against.goals,timing.61-75.against.xG,timing.76+.stat,timing.76+.shots,timing.76+.goals,timing.76+.xG,timing.76+.against.shots,timing.76+.against.goals,timing.76+.against.xG,shotZone.ownGoals.stat,shotZone.ownGoals.shots,shotZone.ownGoals.goals,shotZone.ownGoals.xG,shotZone.ownGoals.against.shots,shotZone.ownGoals.against.goals,shotZone.ownGoals.against.xG,shotZone.shotOboxTotal.stat,shotZone.shotOboxTotal.shots,shotZone.shotOboxTotal.goals,shotZone.shotOboxTotal.xG,shotZone.shotOboxTotal.against.shots,shotZone.shotOboxTotal.against.goals,shotZone.shotOboxTotal.against.xG,shotZone.shotPenaltyArea.stat,shotZone.shotPenaltyArea.shots,shotZone.shotPenaltyArea.goals,shotZone.shotPenaltyArea.xG,shotZone.shotPenaltyArea.against.shots,shotZone.shotPenaltyArea.against.goals,shotZone.shotPenaltyArea.against.xG,shotZone.shotSixYardBox.stat,shotZone.shotSixYardBox.shots,shotZone.shotSixYardBox.goals,shotZone.shotSixYardBox.xG,shotZone.shotSixYardBox.against.shots,shotZone.shotSixYardBox.against.goals,shotZone.shotSixYardBox.against.xG,attackSpeed.Normal.stat,attackSpeed.Normal.shots,attackSpeed.Normal.goals,attackSpeed.Normal.xG,attackSpeed.Normal.against.shots,attackSpeed.Normal.against.goals,attackSpeed.Normal.against.xG,attackSpeed.Standard.stat,attackSpeed.Standard.shots,attackSpeed.Standard.goals,attackSpeed.Standard.xG,attackSpeed.Standard.against.shots,attackSpeed.Standard.against.goals,attackSpeed.Standard.against.xG,attackSpeed.Fast.stat,attackSpeed.Fast.shots,attackSpeed.Fast.goals,attackSpeed.Fast.xG,attackSpeed.Fast.against.shots,attackSpeed.Fast.against.goals,attackSpeed.Fast.against.xG,attackSpeed.Slow.stat,attackSpeed.Slow.shots,attackSpeed.Slow.goals,attackSpeed.Slow.xG,attackSpeed.Slow.against.shots,attackSpeed.Slow.against.goals,attackSpeed.Slow.against.xG,result.SavedShot.shots,result.SavedShot.goals,result.SavedShot.xG,result.SavedShot.against.shots,result.SavedShot.against.goals,result.SavedShot.against.xG,result.BlockedShot.shots,result.BlockedShot.goals,result.BlockedShot.xG,result.BlockedShot.against.shots,result.BlockedShot.against.goals,result.BlockedShot.against.xG,result.Goal.shots,result.Goal.goals,result.Goal.xG,result.Goal.against.shots,result.Goal.against.goals,result.Goal.against.xG,result.MissedShots.shots,result.MissedShots.goals,result.MissedShots.xG,result.MissedShots.against.shots,result.MissedShots.against.goals,result.MissedShots.against.xG,result.ShotOnPost.shots,result.ShotOnPost.goals,result.ShotOnPost.xG,result.ShotOnPost.against.shots,result.ShotOnPost.against.goals,result.ShotOnPost.against.xG,season,formation.3-5-2.stat,formation.3-5-2.time,formation.3-5-2.shots,formation.3-5-2.goals,formation.3-5-2.xG,formation.3-5-2.against.shots,formation.3-5-2.against.goals,formation.3-5-2.against.xG,formation.4-1-4-1.stat,formation.4-1-4-1.time,formation.4-1-4-1.shots,formation.4-1-4-1.goals,formation.4-1-4-1.xG,formation.4-1-4-1.against.shots,formation.4-1-4-1.against.goals,formation.4-1-4-1.against.xG,formation.4-3-1-2.stat,formation.4-3-1-2.time,formation.4-3-1-2.shots,formation.4-3-1-2.goals,formation.4-3-1-2.xG,formation.4-3-1-2.against.shots,formation.4-3-1-2.against.goals,formation.4-3-1-2.against.xG,formation.5-3-2.stat,formation.5-3-2.time,formation.5-3-2.shots,formation.5-3-2.goals,formation.5-3-2.xG,formation.5-3-2.against.shots,formation.5-3-2.against.goals,formation.5-3-2.against.xG,formation.4-1-2-1-2.stat,formation.4-1-2-1-2.time,formation.4-1-2-1-2.shots,formation.4-1-2-1-2.goals,formation.4-1-2-1-2.xG,formation.4-1-2-1-2.against.shots,formation.4-1-2-1-2.against.goals,formation.4-1-2-1-2.against.xG,formation.4-1-3-2.stat,formation.4-1-3-2.time,formation.4-1-3-2.shots,formation.4-1-3-2.goals,formation.4-1-3-2.xG,formation.4-1-3-2.against.shots,formation.4-1-3-2.against.goals,formation.4-1-3-2.against.xG,formation.3-4-2-1.stat,formation.3-4-2-1.time,formation.3-4-2-1.shots,formation.3-4-2-1.goals,formation.3-4-2-1.xG,formation.3-4-2-1.against.shots,formation.3-4-2-1.against.goals,formation.3-4-2-1.against.xG,formation.4-4-1-1.stat,formation.4-4-1-1.time,formation.4-4-1-1.shots,formation.4-4-1-1.goals,formation.4-4-1-1.xG,formation.4-4-1-1.against.shots,formation.4-4-1-1.against.goals,formation.4-4-1-1.against.xG,formation.4-2-2-2.stat,formation.4-2-2-2.time,formation.4-2-2-2.shots,formation.4-2-2-2.goals,formation.4-2-2-2.xG,formation.4-2-2-2.against.shots,formation.4-2-2-2.against.goals,formation.4-2-2-2.against.xG,formation.3-4-3.stat,formation.3-4-3.time,formation.3-4-3.shots,formation.3-4-3.goals,formation.3-4-3.xG,formation.3-4-3.against.shots,formation.3-4-3.against.goals,formation.3-4-3.against.xG,formation.4-3-2-1.stat,formation.4-3-2-1.time,formation.4-3-2-1.shots,formation.4-3-2-1.goals,formation.4-3-2-1.xG,formation.4-3-2-1.against.shots,formation.4-3-2-1.against.goals,formation.4-3-2-1.against.xG,formation.4-5-1.stat,formation.4-5-1.time,formation.4-5-1.shots,formation.4-5-1.goals,formation.4-5-1.xG,formation.4-5-1.against.shots,formation.4-5-1.against.goals,formation.4-5-1.against.xG,formation.3-1-4-2.stat,formation.3-1-4-2.time,formation.3-1-4-2.shots,formation.3-1-4-2.goals,formation.3-1-4-2.xG,formation.3-1-4-2.against.shots,formation.3-1-4-2.against.goals,formation.3-1-4-2.against.xG,formation.3-4-1-2.stat,formation.3-4-1-2.time,formation.3-4-1-2.shots,formation.3-4-1-2.goals,formation.3-4-1-2.xG,formation.3-4-1-2.against.shots,formation.3-4-1-2.against.goals,formation.3-4-1-2.against.xG,formation.4-2-4-0.stat,formation.4-2-4-0.time,formation.4-2-4-0.shots,formation.4-2-4-0.goals,formation.4-2-4-0.xG,formation.4-2-4-0.against.shots,formation.4-2-4-0.against.goals,formation.4-2-4-0.against.xG
0,495,89,74.39466454926878,334,26,29.170928113162518,101,11,8.405605378560722,65,6,6.2872911132872105,52,4,3.2455805987119675,24,0,1.5061936099082232,27,3,3.4492105152457952,26,2,2.507916090078652,13,11,9.662357330322266,5,4,3.7163901329040527,4-3-3,2121,422,71,59.158635900355875,270,25,24.728261202573776,4-4-2,1202,234,44,37.4346565194428,156,11,16.39865838177502,4-2-3-1,185,32,3,2.56412595231086,28,2,2.061799474991858,Goal diff 0,1314,263,38,33.29895710106939,133,15,11.771185444667935,Goal diff > +1,1008,202,37,36.49052611552179,154,10,14.854984926059842,Goal diff +1,800,144,33,20.38578800112009,113,8,9.55136992316693,Goal diff -1,275,60,9,6.249868396669626,39,3,4.948794497177005,Goal diff < -1,111.0,19.0,1.0,2.7322787577286363,15.0,2.0,2.062384268268943,1-15,116,12,13.206033309921622,69,7,6.8835220308974385,16-30,109,19,14.628041760995984,62,8,6.14289372600615,31-45,103,24,14.503179495222867,67,5,5.199822114780545,46-60,119,18,18.115532024763525,81,4,6.2689512418583035,61-75,108,18,16.73938872665167,82,9,9.238549404777586,76+,133,27,21.965243054553866,93,5,9.454980541020632,ownGoals,2.0,2.0,2.0,0.0,0.0,0.0,shotOboxTotal,264,16,10.64897155109793,208,5,6.089012210257351,shotPenaltyArea,375,80,65.12988051120192,218,26,27.028268920257688,shotSixYardBox,47,20,21.378566309809685,28,7,10.071437928825617,Normal,427,72,61.29316486790776,298,25,26.050915375351906,Standard,193,29,24.76275382284075,120,12,14.017790946178138,Fast,37,9,9.242053683847189,21,1,2.3611332876607776,Slow,31,8,3.8594459975138307,15,0,0.7588794501498342,164,0,20.623001541942358,95,0,10.107847244478762,138,0,9.153584156185389,116,0,6.936080981977284,118,118,41.92118062265217,38,38,11.602761847898364,245,0,22.55801792256534,198,0,13.22325985878706,23,0,4.901634128764272,7,0,1.3187691261991858,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,550,85,73.90881228912622,327,25,33.56599547341466,100,13,8.365773722995073,52,8,5.942671903409064,36,3,2.425644600763917,17,0,1.2305810004472733,18,3,2.0729475989937782,31,0,2.2968289041891694,9,6,6.689502239227295,4,1,2.973112106323242,4-3-3,2688,533,86,68.08933612611145,324,28,34.60498165991157,4-4-2,187,31,2,3.7079409062862396,25,3,3.2127028657123446,4-2-3-1,646,149,22,21.665403418708593,82,3,8.19150486215949,Goal diff 0,1367,284,39,31.073338610120118,136,8,12.78249893989414,Goal diff > +1,1021,202,40,33.18336003692821,144,10,15.094512931071222,Goal diff +1,796,148,25,20.4368001986295,115,11,12.760548489168286,Goal diff -1,255,60,4,7.127393113449216,17,3,2.7496084524318576,Goal diff < -1,82.0,19.0,2.0,1.6417884919792414,19.0,2.0,2.6220205752179027,1-15,108,21,12.406148602254689,61,8,7.246041402220726,16-30,126,19,16.631901149637997,68,0,5.77334169857204,31-45,116,20,16.26284690387547,71,5,7.870841370895505,46-60,142,12,16.02166605461389,76,7,7.519239195622504,61-75,91,13,14.408973475918174,72,7,10.422927955165505,76+,130,25,17.731144264806062,83,7,7.176797765307128,ownGoals,2.0,2.0,2.0,0.0,0.0,0.0,shotOboxTotal,271,13,10.593643195461482,169,3,5.341384180821478,shotPenaltyArea,407,76,67.32385515421629,238,24,31.923052274622023,shotSixYardBox,33,19,13.545182101428509,24,7,8.744752932339907,Normal,470,72,60.067758698016405,288,21,29.75946881994605,Standard,163,25,19.553868161980063,104,9,12.443193914368749,Fast,46,8,8.913272814825177,22,3,3.2207497796043754,Slow,34,5,4.927780776284635,17,1,0.5857768738642335,178,0,20.602754767984152,106,0,14.092687113210559,147,0,9.69694641418755,113,0,7.4596295189112425,110,110,38.706692919135094,34,34,10.68675080128014,266,0,22.86172998463735,172,0,12.472316551953554,12,0,1.5945563651621342,6,0,1.2978054024279118,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,505,78,69.7154872934334,307,33,27.972420329693705,83,11,8.386905548162758,51,2,3.6324019888415933,33,2,2.0224755853414536,14,1,0.7147385012358427,34,9,6.584673744626343,26,3,2.9815032491460443,8,6,5.946096181869507,4,2,2.9727261066436768,4-3-3,2622,508,79,67.24517879402265,287,27,26.793072476051748,4-4-2,135,22,3,2.5082830926403403,15,4,1.7853883318603039,4-2-3-1,399,71,11,10.91847067233175,40,5,4.896956134587526,Goal diff 0,1589,277,41,31.833182716276497,149,14,12.837150446604937,Goal diff > +1,751,140,26,25.129700023680925,123,12,10.943337514065206,Goal diff +1,930,177,25,26.845320370048285,108,12,11.384186964482069,Goal diff -1,193,46,11,5.4061947502195835,14,3,2.498968545347452,Goal diff < -1,67.0,23.0,3.0,3.44124049320817,8.0,0.0,0.6101467050611973,1-15,95,16,12.340109504759312,58,6,5.224337335675955,16-30,101,20,13.075447791721672,75,2,4.454293504357338,31-45,107,17,15.73058751039207,69,8,6.969988186378032,46-60,105,13,13.49539996869862,64,8,6.098568542860448,61-75,115,13,17.095558951608837,62,9,6.705369185656309,76+,140,27,20.91853462625295,74,8,8.82123342063278,ownGoals,0.0,0.0,0.0,1.0,1.0,1.0,shotOboxTotal,211,11,7.623572142329067,158,8,4.576330985408276,shotPenaltyArea,385,67,56.46904943138361,220,26,25.512439583428204,shotSixYardBox,67,28,28.563016779720783,23,6,7.1850196067243814,Normal,419,68,57.99638102995232,257,27,21.863273109309375,Standard,158,28,22.940151060000062,95,8,10.301369845867157,Fast,44,6,7.996812799945474,27,2,3.333518302999437,Slow,42,4,3.722293463535607,23,4,2.7756289173848927,157,0,20.752311027608812,105,0,10.086274479981512,144,0,8.580880308523774,93,0,4.3762463657185435,106,106,38.96000124514103,41,41,12.050733285024762,238,0,21.70293382043019,156,0,11.0719920322299,18,0,2.6595119517296553,7,0,0.688544012606144,2016,3-5-2,150.0,17.0,3.0,3.267175892367959,18.0,2.0,2.183102612849325,4-1-4-1,119.0,29.0,8.0,5.966159798204899,19.0,2.0,1.429777023382485,4-3-1-2,92.0,16.0,2.0,2.750370103865862,22.0,0.0,1.1600556960329413,5-3-2,5.0,0.0,0.0,0.0,1.0,1.0,0.02543790079653263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,544,67,73.26297840522602,303,33,34.91761480923742,101,15,11.026904944330454,50,7,5.636768989264965,28,2,1.6827775072306395,17,0,1.0649490915238857,20,2,2.5094521967694163,21,2,2.9514442263171077,10,8,7.43252420425415,4,2,2.973112106323242,4-3-3,840,166,30,23.24795557418838,85,13,11.520641850307584,4-4-2,1035,219,37,34.109541616402566,120,14,14.290208300575614,4-2-3-1,376,58,7,8.310220998711884,46,3,4.3967654411681,Goal diff 0,1736,362,37,45.03670601826161,151,15,17.177269753068686,Goal diff > +1,698,137,24,23.811050054617226,93,10,10.85093890549615,Goal diff +1,803,136,22,19.003718524239957,117,15,11.938400314655155,Goal diff -1,223,53,9,5.292068659327924,22,2,4.628756530582905,Goal diff < -1,72.0,15.0,2.0,2.771094001363963,12.0,2.0,2.9485237188637257,1-15,107,15,15.010692974552512,47,4,5.502692178823054,16-30,117,15,14.071947753429413,59,6,7.300438188016415,31-45,132,22,18.97268448676914,56,6,5.754328065551817,46-60,101,11,11.424017156474292,75,9,7.460511204786599,61-75,112,10,16.76224374398589,69,6,11.352941929828376,76+,134,21,19.673051142599434,89,13,10.172977655660361,ownGoals,3.0,3.0,3.0,2.0,2.0,2.0,shotOboxTotal,225,10,8.244870908092707,148,4,4.369645339436829,shotPenaltyArea,427,65,64.54292162321508,221,28,31.4361329106614,shotSixYardBox,48,16,20.126844726502895,24,10,9.738110972568393,Normal,474,57,61.136012381408364,254,30,27.675688594579697,Standard,159,27,22.65165885258466,92,11,12.6262744134292,Fast,33,7,7.215951131656766,26,1,5.017084849998355,Slow,37,3,4.9110148921608925,23,2,2.224841364659369,185,0,23.09007405024022,102,0,10.362179923802614,157,0,12.192635526880622,86,0,5.528377089183778,94,94,34.69516115169972,44,44,16.829150362871587,246,0,22.029306595679373,151,0,12.755456454586238,21,0,3.907459933310747,12,0,2.0687253922224045,2017,,,,,,,,,4-1-4-1,20.0,2.0,0.0,0.16980990022420883,3.0,1.0,1.1928776428103447,4-3-1-2,740.0,152.0,11.0,16.25434978120029,82.0,7.0,9.966015401761979,,,,,,,,,4-1-2-1-2,428.0,92.0,9.0,12.52264208253473,41.0,3.0,2.281189726665616,4-1-3-2,93.0,14.0,0.0,1.3001173045486212,18.0,3.0,3.896190859377384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,442,43,52.89111633505672,286,34,34.48011262435466,99,9,8.173679464496672,56,6,4.884117462672293,19,1,1.3316849879920483,15,0,1.0292211007326841,27,1,1.9575812900438905,22,0,2.861951715312898,9,9,6.68924617767334,8,6,5.946096181869507,4-3-3,2835,483,52,56.7251706821844,313,36,39.706250603310764,4-4-2,24,8,0,0.6772108804434538,2,0,0.5950385853648186,4-2-3-1,254,51,8,8.735412550158799,19,1,1.0419497452676296,Goal diff 0,1689,247,30,28.070935047231615,150,19,21.507701483089477,Goal diff > +1,292,44,7,6.480280803516507,51,5,3.5720462552271783,Goal diff +1,804,130,16,17.30104060098529,98,9,10.423502913676202,Goal diff -1,540,115,7,13.694146189838648,62,9,9.60521437972784,Goal diff < -1,218.0,60.0,3.0,5.496905613690615,26.0,4.0,4.093034053221345,1-15,83,10,12.07138386182487,47,8,8.680804344825447,16-30,88,7,7.4638503063470125,59,11,8.776755720376968,31-45,99,7,11.224877961911261,57,5,7.965876247733831,46-60,126,13,15.60315274912864,71,6,6.658757342491299,61-75,94,8,12.304517624899745,69,7,7.656940904445946,76+,106,18,12.375525751151145,84,9,9.462364525068551,ownGoals,2.0,2.0,2.0,0.0,0.0,0.0,shotOboxTotal,209,5,6.9619648195803165,146,2,4.680773035623133,shotPenaltyArea,354,48,49.34840187523514,215,35,32.72933138720691,shotSixYardBox,31,8,12.732941560447216,26,9,11.791394662111998,Normal,374,35,42.414112319238484,229,26,24.419736438430846,Standard,154,20,18.15219192020595,101,12,14.721386460587382,Fast,25,2,4.145840290933847,36,6,8.015360588207841,Slow,43,6,6.331163724884391,21,2,2.045015597715974,151,0,18.053127468563616,92,0,8.369772589765489,150,0,9.495459238998592,84,0,6.178803278133273,63,63,25.14092008024454,46,46,17.83849418722093,216,0,16.576442289166152,154,0,14.89925442636013,16,0,1.777359178289771,11,0,1.9151746034622192,2018,3-5-2,44.0,10.0,1.0,1.9893236067146063,7.0,3.0,1.7429146021604538,4-1-4-1,138.0,12.0,1.0,1.1837381906807423,16.0,1.0,1.8443440021947026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4-2-1,75.0,13.0,1.0,0.6849153973162174,7.0,1.0,0.627018709667027,4-4-1-1,70.0,3.0,0.0,0.20837770029902458,13.0,3.0,1.79738281480968,4-2-2-2,69.0,9.0,0.0,0.46011760644614697,9.0,1.0,1.347680028527975,3-4-3,34.0,7.0,0.0,0.3790416410192847,1.0,0.0,0.4989199936389923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,424,49,52.82987796422094,237,18,23.301810854580253,91,4,7.206471131183207,52,5,3.7806182596832514,18,1,1.4367213994264603,12,0,0.6514815986156464,20,5,4.282797332853079,33,0,4.26872234698385,11,11,8.175802230834961,2,2,1.486556053161621,4-3-3,2453,371,52,55.781873415224254,233,17,22.286475440021604,4-4-2,187,36,2,4.0280801095068455,15,2,2.1331887915730476,4-2-3-1,239,33,4,2.9324602838605642,23,1,2.278475216589868,Goal diff 0,1945,308,32,37.989014045801014,154,10,15.34452844178304,Goal diff > +1,520,91,12,13.333988479338586,70,9,6.357379051856697,Goal diff +1,841,106,19,15.182545370887965,96,6,9.124573120847344,Goal diff -1,277,59,7,7.426122162491083,16,0,2.6627084985375404,,,,,,,,,1-15,98,9,10.85152388876304,47,5,5.5631399704143405,16-30,92,9,12.144569169729948,45,0,3.7887709457427263,31-45,95,11,13.432752152904868,54,2,4.9639104888774455,46-60,86,15,10.478044526651502,58,3,4.363420255482197,61-75,88,11,10.93975501973182,54,5,5.488002980127931,76+,105,15,16.08502530073747,78,10,9.321944472379982,ownGoals,1.0,1.0,1.0,0.0,0.0,0.0,shotOboxTotal,217,7,7.795094599947333,114,0,3.0994658595882356,shotPenaltyArea,302,52,47.034654127433896,196,22,22.48467092681676,shotSixYardBox,44,10,18.10192133113742,26,3,7.905052326619625,Normal,361,41,45.10410946700722,200,14,18.850962343160063,Standard,140,21,21.101792094297707,99,7,10.187378258444369,Fast,21,5,5.370269576087594,18,3,2.6063228622078896,Slow,42,3,2.3554989211261272,19,1,1.8445256492123008,164,0,17.52643754472956,85,0,8.820819308515638,104,0,6.215833184309304,81,0,5.232378271408379,70,70,28.508573146536946,25,25,7.846509754657745,216,0,20.205358614679426,141,0,10.650629300624132,10,0,1.4754675682634115,4,0,0.9388524778187275,2019,,,,,,,,,4-1-4-1,490.0,87.0,8.0,8.692210234701633,42.0,3.0,4.8986596539616585,,,,,,,,,,,,,,,,,4-1-2-1-2,80.0,16.0,0.0,0.765839128755033,7.0,0.0,0.6374838929623365,,,,,,,,,,,,,,,,,4-4-1-1,35.0,9.0,2.0,0.8136330954730511,3.0,1.0,0.3247634954750538,,,,,,,,,,,,,,,,,4-3-2-1,95.0,11.0,2.0,0.5278428010642529,13.0,1.0,0.9301426224410534,4-5-1,4.0,1.0,0.0,0.3897309899330139,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0,403,51,52.46610662667081,270,15,25.959796528797597,97,8,7.961815089918673,44,3,4.04603345412761,17,1,1.2914975956082344,16,0,1.190642699599266,30,4,5.908758613280952,22,3,2.9836471946910024,3,3,2.2298340797424316,8,7,5.946096181869507,4-3-3,2182,335,42,41.73125566635281,219,17,24.526482147164643,4-4-2,7,4,0,0.32184260711073875,0,0,0.0,4-2-3-1,553,84,7,6.999813233036548,59,6,9.13978336751461,Goal diff 0,1865,284,32,34.69569621095434,165,12,18.790121376048774,Goal diff > +1,416,49,6,6.64255387801677,60,6,5.532572012394667,Goal diff +1,762,112,20,16.578766953200102,94,7,9.151023061014712,Goal diff -1,406,83,8,9.977161048911512,35,2,5.15537288133055,Goal diff < -1,75.0,22.0,1.0,1.9638339141383767,6.0,1.0,1.49712672829628,1-15,80,12,10.575718043837696,58,4,7.8309663170948625,16-30,86,7,7.51115816924721,41,3,3.245287291239947,31-45,90,10,10.52159542683512,50,6,5.008902905508876,46-60,105,7,12.457692125812173,78,9,10.133518159389496,61-75,81,14,12.560864137485623,63,4,8.358493096195161,76+,108,17,16.230984102003276,70,2,5.549048289656639,ownGoals,4.0,4.0,4.0,1.0,1.0,1.0,shotOboxTotal,206,9,7.454503198619932,130,2,4.475620478857309,shotPenaltyArea,288,39,36.91266312915832,211,22,28.375651349313557,shotSixYardBox,52,15,21.49084567744285,18,3,6.274944230914116,Normal,339,39,39.83532192232087,230,11,21.321597817819566,Standard,147,16,17.39190537855029,90,13,14.166419530287385,Fast,25,6,5.320631496608257,22,2,3.0792539697140455,Slow,39,6,7.310153207741678,18,2,1.5589447412639856,106,0,12.466093296185136,89,0,10.532014665193856,140,0,9.982204819098115,84,0,6.21216179151088,67,67,24.371909339912236,28,28,10.889886918477714,225,0,20.55027929553762,153,0,11.6376558621414,12,0,2.4875252544879913,6,0,0.8544968217611313,2020,,,,,,,,,4-1-4-1,94.0,14.0,2.0,1.681272592395544,18.0,1.0,1.158329895697534,4-3-1-2,191.0,27.0,4.0,7.546321734786034,26.0,2.0,1.9548352910205722,,,,,,,,,4-1-2-1-2,98.0,13.0,2.0,1.7004219256341457,8.0,1.0,0.9002043139189482,,,,,,,,,3-4-2-1,93.0,21.0,2.0,1.9627492167055607,10.0,0.0,0.29996046097949147,,,,,,,,,4-2-2-2,11.0,2.0,0.0,0.16655129939317703,1.0,0.0,0.02752069942653179,3-4-3,179.0,31.0,5.0,5.315729138441384,12.0,0.0,1.193500904366374,4-3-2-1,13.0,1.0,0.0,0.25661998987197876,1.0,0.0,0.03584729880094528,,,,,,,,,3-1-4-2,64.0,10.0,0.0,0.8824259014800191,3.0,1.0,0.7269910834729671,3-4-1-2,39.0,8.0,3.0,1.2930087000131607,3.0,0.0,0.16276059672236443,,,,,,,,
