,match_id,minute,result,xG,player,RB_team,against_team
328,22771,89,MissedShots,0.0651392787694931,Ilkay Gündogan,Barcelona,Granada
329,22771,94,MissedShots,0.013378987088799477,Oriol Romeu,Barcelona,Granada
330,22777,9,ShotOnPost,0.10109786689281464,João Félix,Barcelona,Athletic Club
331,22777,13,SavedShot,0.12092305719852448,Fermín López,Barcelona,Athletic Club
332,22777,19,SavedShot,0.02292914129793644,João Félix,Barcelona,Athletic Club
333,22777,46,BlockedShot,0.07123290747404099,Ferrán Torres,Barcelona,Athletic Club
334,22777,47,MissedShots,0.08222568035125732,Fermín López,Barcelona,Athletic Club
335,22777,57,SavedShot,0.05090402811765671,João Félix,Barcelona,Athletic Club
336,22777,57,SavedShot,0.5088945031166077,Fermín López,Barcelona,Athletic Club
337,22777,62,MissedShots,0.35569441318511963,Lamine Yamal,Barcelona,Athletic Club
338,22777,74,SavedShot,0.03195163980126381,João Cancelo,Barcelona,Athletic Club
339,22777,79,Goal,0.31662631034851074,Marc Guiu,Barcelona,Athletic Club
340,22777,89,SavedShot,0.04450270161032677,João Félix,Barcelona,Athletic Club
341,22777,92,MissedShots,0.02158544771373272,Lamine Yamal,Barcelona,Athletic Club
